text,label
"From: Techcombank Support <support@confirm-access.xyz>
Subject: Tài khoản hết hạn hôm nay
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://confirm-access.xyz/verify. !!! Hành động ngay lập tức!!!",1
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Thông báo bảo trì hệ thống
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Tham khảo: https://university.edu.vn/account",0
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Thông báo giao hàng
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn.",0
"From: Kế toán <no-reply@company.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật.",0
"From: Amazon Security <security@support-center.club>
Subject: Final notice: verify your account
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại https://support-center.club/account/confirm để nhận tiền. Your accunt must be verfy today.",1
"From: Amazon Billing <billing@billing-confirm.loan>
Subject: Bạn đã trúng thưởng
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://billing-confirm.loan/billing/update.",1
"From: Google Billing <billing@account-check.click>
Subject: Final notice: verify your account
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://account-check.click/security-check.",1
"From: Kế toán <no-reply@company.vn>
Subject: Phiếu lương tháng này
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email.",0
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Thông báo bảo trì hệ thống
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức.",0
"From: Thư viện <no-reply@university.edu.vn>
Subject: Biên nhận thanh toán
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật.",0
"From: Customer Care Apple <service@support-center.club>
Subject: Security alert: act now
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://support-center.club/billing/update để xác minh danh tính.",1
"From: Customer Care Apple <service@verify-user.top>
Subject: Final notice: verify your account
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://verify-user.top/billing/update.",1
"From: BIDV Support <support@security-alert.xyz>
Subject: Urgent: unusual login detected
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại http://45.76.123.9/billing/update để nhận tiền.",1
"From: PayPal Support <support@login-protect.click>
Subject: Khẩn cấp: tài khoản của bạn sắp bị khóa
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại http://login-protect.click/verify.",1
"From: BIDV Billing <billing@verify-login.top>
Subject: Bạn đã trúng thưởng
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại http://185.10.20.30/billing/update để nhận tiền.",1
"From: Vietcombank Billing <billing@account-check.click>
Subject: Yêu cầu cập nhật thông tin thanh toán
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://account-check.click/verify. !!! Hành động ngay lập tức!!!",1
"From: Phòng đào tạo <no-reply@university.edu.vn>
Subject: Thông báo giao hàng
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được.",0
"From: Customer Care BIDV <service@confirm-access.xyz>
Subject: Tài khoản hết hạn hôm nay
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://confirm-access.xyz/billing/update để xác minh danh tính.",1
"From: Google Security <security@service-update.top>
Subject: Khẩn cấp: tài khoản của bạn sắp bị khóa
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://service-update.top/security-check.",1
"From: Kế toán <no-reply@company.vn>
Subject: Biên nhận thanh toán
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật.",0
"From: Phòng đào tạo <no-reply@university.edu.vn>
Subject: Biên nhận thanh toán
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức.",0
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Phiếu lương tháng này
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức.",0
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ. Tham khảo: https://university.edu.vn/support",0
"From: Phòng đào tạo <no-reply@university.edu.vn>
Subject: Biên nhận thanh toán
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức.",0
"From: Techcombank Billing <billing@verify-login.top>
Subject: Cảnh báo bảo mật - xác minh ngay
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập http://103.21.55.18/security-check để xác minh danh tính. !!! Hành động ngay lập tức!!!",1
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Lịch họp ngày mai
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Tham khảo: https://company.vn/support",0
"From: Kế toán <no-reply@company.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật. Tham khảo: https://company.vn/support",0
"From: Phòng CNTT <no-reply@company.vn>
Subject: Thông báo giao hàng
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn.",0
"From: Google Support <support@account-check.click>
Subject: Tài khoản hết hạn hôm nay
Final notice. Verify your account immediately using https://account-check.click/security-check or access may be suspended.",1
"From: Techcombank Security <security@login-protect.click>
Subject: Urgent: unusual login detected
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://login-protect.click/account/confirm.",1
"From: Amazon Security <security@verify-login.top>
Subject: Khẩn cấp: tài khoản của bạn sắp bị khóa
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại http://45.76.123.9/account/confirm.",1
"From: Thư viện <no-reply@university.edu.vn>
Subject: Phiếu lương tháng này
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật.",0
"From: Thư viện <no-reply@university.edu.vn>
Subject: Phiếu lương tháng này
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Lịch họp ngày mai
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật.",0
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Không gửi thông tin đăng nhập cho bất kỳ ai.",0
"From: MoMo Support <support@support-center.club>
Subject: Final notice: verify your account
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập http://support-center.club/verify để xác minh danh tính.",1
"From: MoMo Billing <billing@secure-account.xyz>
Subject: Khẩn cấp: tài khoản của bạn sắp bị khóa
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://secure-account.xyz/security-check.",1
"From: Customer Care Amazon <service@verify-login.top>
Subject: Security alert: act now
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại https://verify-login.top/security-check để nhận tiền.",1
"From: Phòng CNTT <no-reply@company.vn>
Subject: Xác nhận đăng ký
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức.",0
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Thông báo giao hàng
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức.",0
"From: Kế toán <no-reply@company.vn>
Subject: Phiếu lương tháng này
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Kế toán <no-reply@company.vn>
Subject: Thông báo lịch học tuần này
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Customer Care MoMo <service@support-center.club>
Subject: Final notice: verify your account
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://support-center.club/account/confirm.",1
"From: Customer Care Vietcombank <service@account-check.click>
Subject: Tài khoản hết hạn hôm nay
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://account-check.click/security-check để xác minh danh tính.",1
"From: Amazon Billing <billing@account-check.click>
Subject: Security alert: act now
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://account-check.click/billing/update. !!! Hành động ngay lập tức!!!",1
"From: Microsoft Support <support@account-check.click>
Subject: Bạn đã trúng thưởng
Final notice. Verify your account immediately using https://account-check.click/login or access may be suspended. Your accunt must be verfy today.",1
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Thông báo giao hàng
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ.",0
